P_ID,Timestamp,Version,Ihl,Tos,Len,Flags,Frag,Ttl,Proto,Chksum,Src,Dst,Sport,Dport,Seq,Ack,Dataofs,Reserved,Tflags,Tproto,Window,Tchksum,Urgptr,Label
663,1706301865.006000,4,5,0,894,2,0,128,6,56517,10.0.2.15,10.0.2.15,443,50448,2434210448,2936584299,5,0,1,1,1025,26291,0,1
663,1706301865.006000,4,5,0,894,2,0,128,6,32115,86.59.21.38,10.0.2.15,443,50448,2434210448,2936584299,5,0,1,1,1025,1889,0,1
20028,1706301865.006000,4,5,0,382,2,0,128,6,13262,10.0.2.15,86.59.21.38,50448,443,2936584299,2434211302,5,0,1,1,1023,17205,0,1
20028,1706301865.006000,4,5,0,382,2,0,128,6,37664,10.0.2.15,10.0.2.15,50448,443,2936584299,2434211302,5,0,1,1,1023,41607,0,1
664,1706301865.006000,4,5,0,40,2,0,128,6,57370,10.0.2.15,10.0.2.15,443,50448,2434211302,2936584641,5,0,-1,1,1024,46371,0,0
664,1706301865.006000,4,5,0,40,2,0,128,6,32968,86.59.21.38,10.0.2.15,443,50448,2434211302,2936584641,5,0,-1,1,1024,21969,0,0
665,1706301865.006000,4,5,0,322,2,0,128,6,57087,10.0.2.15,10.0.2.15,443,50448,2434211302,2936584641,5,0,1,1,1024,40729,0,1
665,1706301865.006000,4,5,0,322,2,0,128,6,32685,86.59.21.38,10.0.2.15,443,50448,2434211302,2936584641,5,0,1,1,1024,16327,0,1
20029,1706301865.006000,4,5,0,93,2,0,128,6,13550,10.0.2.15,86.59.21.38,50448,443,2936584641,2434211584,5,0,1,1,1022,37169,0,1
20029,1706301865.006000,4,5,0,93,2,0,128,6,37952,10.0.2.15,10.0.2.15,50448,443,2936584641,2434211584,5,0,1,1,1022,61571,0,1
666,1706301865.006000,4,5,0,40,2,0,128,6,57368,10.0.2.15,10.0.2.15,443,50448,2434211584,2936584694,5,0,-1,1,1024,46036,0,0
666,1706301865.006000,4,5,0,40,2,0,128,6,32966,86.59.21.38,10.0.2.15,443,50448,2434211584,2936584694,5,0,-1,1,1024,21634,0,0
667,1706301867.055000,4,5,0,70,-1,0,128,17,8175,10.0.2.15,10.0.2.15,64172,53,,,,,,0,,,,0
668,1706301867.379000,4,5,0,70,-1,0,128,17,8174,10.0.2.15,10.0.2.15,53,64172,,,,,,0,,,,0
669,1706301870.224000,4,5,0,40,2,0,128,6,57365,10.0.2.15,10.0.2.15,443,50448,2434211584,2936584694,5,0,-1,1,1024,46035,0,0
669,1706301870.224000,4,5,0,40,2,0,128,6,32963,86.59.21.38,10.0.2.15,443,50448,2434211584,2936584694,5,0,-1,1,1024,21633,0,0
20030,1706301870.224000,4,5,0,40,2,0,128,6,13602,10.0.2.15,86.59.21.38,50448,443,2936584694,2434211585,5,0,-1,1,1022,21635,0,0
20030,1706301870.224000,4,5,0,40,2,0,128,6,38004,10.0.2.15,10.0.2.15,50448,443,2936584694,2434211585,5,0,-1,1,1022,46037,0,0
20031,1706301870.224000,4,5,0,40,2,0,128,6,13601,10.0.2.15,86.59.21.38,50448,443,2936584694,2434211585,5,0,-1,1,1022,21634,0,0
20031,1706301870.224000,4,5,0,40,2,0,128,6,38003,10.0.2.15,10.0.2.15,50448,443,2936584694,2434211585,5,0,-1,1,1022,46036,0,0
670,1706301870.276000,4,5,0,40,2,0,128,6,57364,10.0.2.15,10.0.2.15,443,50448,2434211585,2936584695,5,0,-1,1,1024,46034,0,0
670,1706301870.276000,4,5,0,40,2,0,128,6,32962,86.59.21.38,10.0.2.15,443,50448,2434211585,2936584695,5,0,-1,1,1024,21632,0,0
39598,1706301880.304000,4,5,0,40,2,0,128,6,25119,127.0.0.1,127.0.0.1,50440,9050,3639565669,1470041503,5,0,-1,1,1279,10460,0,0
39599,1706301880.353000,4,5,0,40,2,0,128,6,25118,127.0.0.1,127.0.0.1,9050,50440,1470041503,3639565670,5,0,-1,1,1279,10460,0,0
39600,1706301880.441000,4,5,0,40,2,0,128,6,25117,127.0.0.1,127.0.0.1,9050,50440,1470041503,3639565670,5,0,-1,1,1279,10459,0,0
39601,1706301880.441000,4,5,0,40,2,0,128,6,25116,127.0.0.1,127.0.0.1,50440,9050,3639565670,1470041504,5,0,-1,1,1279,10459,0,0
39602,1706301883.793000,4,5,0,52,2,0,128,6,25103,127.0.0.1,127.0.0.1,50449,9050,2070970266,0,8,0,-1,1,65535,37747,0,0
39603,1706301883.793000,4,5,0,52,2,0,128,6,25102,127.0.0.1,127.0.0.1,9050,50449,3996192737,2070970267,8,0,-1,1,65535,38223,0,0
39604,1706301883.793000,4,5,0,40,2,0,128,6,25113,127.0.0.1,127.0.0.1,50449,9050,2070970267,3996192738,5,0,-1,1,1279,52039,0,0
39605,1706301883.800000,4,5,0,43,2,0,128,6,25109,127.0.0.1,127.0.0.1,50449,9050,2070970267,3996192738,5,0,1,1,1279,50747,0,1
39606,1706301883.800000,4,5,0,40,2,0,128,6,25111,127.0.0.1,127.0.0.1,9050,50449,3996192738,2070970270,5,0,-1,1,1279,52036,0,0
39607,1706301883.800000,4,5,0,42,2,0,128,6,25108,127.0.0.1,127.0.0.1,9050,50449,3996192738,2070970270,5,0,1,1,1279,50746,0,1
39608,1706301883.800000,4,5,0,40,2,0,128,6,25109,127.0.0.1,127.0.0.1,50449,9050,2070970270,3996192740,5,0,-1,1,1279,52034,0,0
39609,1706301883.800000,4,5,0,70,2,0,128,6,25078,127.0.0.1,127.0.0.1,50449,9050,2070970270,3996192740,5,0,1,1,1279,45823,0,1
39610,1706301883.800000,4,5,0,40,2,0,128,6,25107,127.0.0.1,127.0.0.1,9050,50449,3996192740,2070970300,5,0,-1,1,1279,52004,0,0
39611,1706301937.242000,4,5,0,40,2,0,128,6,25106,127.0.0.1,127.0.0.1,50449,9050,2070970300,3996192740,5,0,-1,1,1279,52003,0,0
39612,1706301937.242000,4,5,0,40,2,0,128,6,25105,127.0.0.1,127.0.0.1,9050,50449,3996192740,2070970301,5,0,-1,1,1279,52003,0,0
39613,1706301937.242000,4,5,0,40,2,0,128,6,25104,127.0.0.1,127.0.0.1,9050,50449,3996192740,2070970301,5,0,-1,1,1279,52002,0,0
39614,1706301937.242000,4,5,0,40,2,0,128,6,25103,127.0.0.1,127.0.0.1,50449,9050,2070970301,3996192741,5,0,-1,1,1279,52002,0,0
39615,1706301939.028000,4,5,0,52,2,0,128,6,25090,127.0.0.1,127.0.0.1,50450,9050,3321974210,0,8,0,-1,1,65535,31417,0,0
39616,1706301939.028000,4,5,0,52,2,0,128,6,25089,127.0.0.1,127.0.0.1,9050,50450,2777196724,3321974211,8,0,-1,1,65535,11371,0,0
39617,1706301939.028000,4,5,0,40,2,0,128,6,25100,127.0.0.1,127.0.0.1,50450,9050,3321974211,2777196725,5,0,-1,1,1279,25187,0,0
39618,1706301939.028000,4,5,0,43,2,0,128,6,25096,127.0.0.1,127.0.0.1,50450,9050,3321974211,2777196725,5,0,1,1,1279,23895,0,1
39619,1706301939.028000,4,5,0,40,2,0,128,6,25098,127.0.0.1,127.0.0.1,9050,50450,2777196725,3321974214,5,0,-1,1,1279,25184,0,0
39620,1706301939.028000,4,5,0,42,2,0,128,6,25095,127.0.0.1,127.0.0.1,9050,50450,2777196725,3321974214,5,0,1,1,1279,23894,0,1
39621,1706301939.028000,4,5,0,40,2,0,128,6,25096,127.0.0.1,127.0.0.1,50450,9050,3321974214,2777196727,5,0,-1,1,1279,25182,0,0
39622,1706301939.028000,4,5,0,70,2,0,128,6,25065,127.0.0.1,127.0.0.1,50450,9050,3321974214,2777196727,5,0,1,1,1279,59824,0,1
39623,1706301939.028000,4,5,0,40,2,0,128,6,25094,127.0.0.1,127.0.0.1,9050,50450,2777196727,3321974244,5,0,-1,1,1279,25152,0,0
2610,1706301939.101000,4,5,0,52,2,0,128,6,11627,10.0.2.15,83.212.99.68,50451,443,4205294740,0,8,0,-1,1,64240,15085,0,0
2610,1706301939.101000,4,5,0,52,2,0,128,6,55412,10.0.2.15,10.0.2.15,50451,443,4205294740,0,8,0,-1,1,64240,58870,0,0
671,1706301939.101000,4,5,0,52,2,0,128,6,57351,10.0.2.15,10.0.2.15,443,50451,2234579538,4205294741,8,0,-1,1,65535,26415,0,0
671,1706301939.101000,4,5,0,52,2,0,128,6,13566,83.212.99.68,10.0.2.15,443,50451,2234579538,4205294741,8,0,-1,1,65535,48165,0,0
2611,1706301939.101000,4,5,0,40,2,0,128,6,11638,10.0.2.15,83.212.99.68,50451,443,4205294741,2234579539,5,0,-1,1,1026,62234,0,0
2611,1706301939.101000,4,5,0,40,2,0,128,6,55423,10.0.2.15,10.0.2.15,50451,443,4205294741,2234579539,5,0,-1,1,1026,40484,0,0
2612,1706301939.119000,4,5,0,256,2,0,128,6,11421,10.0.2.15,83.212.99.68,50451,443,4205294741,2234579539,5,0,1,1,1026,2251,0,1
2612,1706301939.119000,4,5,0,256,2,0,128,6,55206,10.0.2.15,10.0.2.15,50451,443,4205294741,2234579539,5,0,1,1,1026,46036,0,1
672,1706301939.119000,4,5,0,40,2,0,128,6,57362,10.0.2.15,10.0.2.15,443,50451,2234579539,4205294957,5,0,-1,1,1025,40269,0,0
672,1706301939.119000,4,5,0,40,2,0,128,6,13577,83.212.99.68,10.0.2.15,443,50451,2234579539,4205294957,5,0,-1,1,1025,62019,0,0
673,1706301939.119000,4,5,0,894,2,0,128,6,56507,10.0.2.15,10.0.2.15,443,50451,2234579539,4205294957,5,0,1,1,1025,2100,0,1
673,1706301939.119000,4,5,0,894,2,0,128,6,12722,83.212.99.68,10.0.2.15,443,50451,2234579539,4205294957,5,0,1,1,1025,23850,0,1
2613,1706301939.119000,4,5,0,382,2,0,128,6,11294,10.0.2.15,83.212.99.68,50451,443,4205294957,2234580393,5,0,1,1,1023,50035,0,1
2613,1706301939.119000,4,5,0,382,2,0,128,6,55079,10.0.2.15,10.0.2.15,50451,443,4205294957,2234580393,5,0,1,1,1023,28285,0,1
674,1706301939.119000,4,5,0,40,2,0,128,6,57360,10.0.2.15,10.0.2.15,443,50451,2234580393,4205295299,5,0,-1,1,1024,39074,0,0
674,1706301939.119000,4,5,0,40,2,0,128,6,13575,83.212.99.68,10.0.2.15,443,50451,2234580393,4205295299,5,0,-1,1,1024,60824,0,0
675,1706301939.119000,4,5,0,322,2,0,128,6,57077,10.0.2.15,10.0.2.15,443,50451,2234580393,4205295299,5,0,1,1,1024,11862,0,1
675,1706301939.119000,4,5,0,322,2,0,128,6,13292,83.212.99.68,10.0.2.15,443,50451,2234580393,4205295299,5,0,1,1,1024,33612,0,1
2614,1706301939.119000,4,5,0,93,2,0,128,6,11582,10.0.2.15,83.212.99.68,50451,443,4205295299,2234580675,5,0,1,1,1022,52520,0,1
2614,1706301939.119000,4,5,0,93,2,0,128,6,55367,10.0.2.15,10.0.2.15,50451,443,4205295299,2234580675,5,0,1,1,1022,30770,0,1
676,1706301939.119000,4,5,0,40,2,0,128,6,57358,10.0.2.15,10.0.2.15,443,50451,2234580675,4205295352,5,0,-1,1,1024,38739,0,0
676,1706301939.119000,4,5,0,40,2,0,128,6,13573,83.212.99.68,10.0.2.15,443,50451,2234580675,4205295352,5,0,-1,1,1024,60489,0,0
7156,1706301940.763000,4,5,0,203,-1,0,1,17,41253,10.0.2.15,239.255.255.250,64173,1900,,,,,,0,,,,1
7156,1706301940.763000,4,5,0,203,-1,0,1,17,41253,10.0.2.15,239.255.255.250,64173,1900,,,,,,0,,,,1
7157,1706301941.353000,4,5,0,203,-1,0,1,17,41252,10.0.2.15,239.255.255.250,64173,1900,,,,,,0,,,,1
7157,1706301941.353000,4,5,0,203,-1,0,1,17,41252,10.0.2.15,239.255.255.250,64173,1900,,,,,,0,,,,1
7158,1706301941.947000,4,5,0,203,-1,0,1,17,41251,10.0.2.15,239.255.255.250,64173,1900,,,,,,0,,,,1
7158,1706301941.947000,4,5,0,203,-1,0,1,17,41251,10.0.2.15,239.255.255.250,64173,1900,,,,,,0,,,,1
677,1706301942.077000,4,5,0,40,2,0,128,6,57357,10.0.2.15,10.0.2.15,443,50451,2234580675,4205295352,5,0,-1,1,1024,38738,0,0
677,1706301942.077000,4,5,0,40,2,0,128,6,13572,83.212.99.68,10.0.2.15,443,50451,2234580675,4205295352,5,0,-1,1,1024,60488,0,0
2615,1706301942.077000,4,5,0,40,2,0,128,6,11634,10.0.2.15,83.212.99.68,50451,443,4205295352,2234580676,5,0,-1,1,1022,60490,0,0
2615,1706301942.077000,4,5,0,40,2,0,128,6,55419,10.0.2.15,10.0.2.15,50451,443,4205295352,2234580676,5,0,-1,1,1022,38740,0,0
2616,1706301942.083000,4,5,0,40,2,0,128,6,11633,10.0.2.15,83.212.99.68,50451,443,4205295352,2234580676,5,0,-1,1,1022,60489,0,0
2616,1706301942.083000,4,5,0,40,2,0,128,6,55418,10.0.2.15,10.0.2.15,50451,443,4205295352,2234580676,5,0,-1,1,1022,38739,0,0
678,1706301942.083000,4,5,0,40,2,0,128,6,57356,10.0.2.15,10.0.2.15,443,50451,2234580676,4205295353,5,0,-1,1,1024,38737,0,0
678,1706301942.083000,4,5,0,40,2,0,128,6,13571,83.212.99.68,10.0.2.15,443,50451,2234580676,4205295353,5,0,-1,1,1024,60487,0,0
7159,1706301942.538000,4,5,0,203,-1,0,1,17,41250,10.0.2.15,239.255.255.250,64173,1900,,,,,,0,,,,1
7159,1706301942.538000,4,5,0,203,-1,0,1,17,41250,10.0.2.15,239.255.255.250,64173,1900,,,,,,0,,,,1
679,1706301943.903000,4,5,0,82,-1,0,128,17,8151,10.0.2.15,10.0.2.15,63305,53,,,,,,0,,,,0
680,1706301943.903000,4,5,0,98,-1,0,128,17,8134,10.0.2.15,10.0.2.15,53,63305,,,,,,0,,,,0
18576,1706301943.903000,4,5,0,52,2,0,128,6,58281,10.0.2.15,192.0.2.123,50452,443,649457229,0,8,0,-1,1,64240,51650,0,0
18576,1706301943.903000,4,5,0,52,2,0,128,6,39446,10.0.2.15,10.0.2.15,50452,443,649457229,0,8,0,-1,1,64240,32815,0,0
681,1706301943.903000,4,5,0,52,2,0,128,6,57341,10.0.2.15,10.0.2.15,443,50452,1494011230,649457230,8,0,-1,1,65535,23168,0,0
